date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:48	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:37:48%20GMT	https://static.devworks.jp/https://static.devwork.vn/images/company/Gr5Sry6Z1NZbkEU3Zba8QeFOST0uuj5mox0aKDbZ.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/https_/static.devwork.vn/images/company/Gr5Sry6Z1NZbkEU3Zba8QeFOST0uuj5mox0aKDbZ.png	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:49	112604/112604	---MCZ	200	added ('OK')	text/html	etag:%221b7dc-CvJKQ0JDFfqPbdB5Q7OVfVmDB3I%22	https://devwork.vn/viec-lam/11347/data-engineer-(remote)-la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11347/data-engineer-(remote)-la.html	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:50	113454/113454	---MCZ	200	added ('OK')	text/html	etag:%221bb2e-/01RiYAk3kDpEy+zC9nnK2MSTR0%22	https://devwork.vn/viec-lam/11326/tpp-data-engineer-(onsite-tan-binh)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11326/tpp-data-engineer-(onsite-tan-binh).html	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:50	113999/113999	---MCZ	200	added ('OK')	text/html	etag:%221bd4f-aO65qvpIoBeRW5FgdyXOj/JFMGs%22	https://devwork.vn/viec-lam/11219/senior-data-scientist	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11219/senior-data-scientist.html	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:51	113030/113030	---MCZ	200	added ('OK')	text/html	etag:%221b986-12nACPz/DRFDyRNU/5z9+Cb7Pmo%22	https://devwork.vn/viec-lam/11217/business-intelligence-engineer	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11217/business-intelligence-engineer.html	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:51	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:37:51%20GMT	https://static.devworks.jp/images/companies/logo/cong-ty-co-phan-cong-nghe-neurond-1638983438.jpg	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/companies/logo/cong-ty-co-phan-cong-nghe-neurond-1638983438.jpg	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:52	117580/117580	---MCZ	200	added ('OK')	text/html	etag:%221cb4c-7GY6P26Pn5y9XGFMka5fWPvrU2U%22	https://devwork.vn/viec-lam/11022/data-engineer	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11022/data-engineer.html	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:52	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:37:52%20GMT	https://static.devworks.jp/images/company/T9jTK4MsK7Z5iTJvS9MpKRuAnWZyCcYOh4UqFjz0.png	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/company/T9jTK4MsK7Z5iTJvS9MpKRuAnWZyCcYOh4UqFjz0.png	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:53	113312/113312	---MCZ	200	added ('OK')	text/html	etag:%221baa0-8qagkpnD8IYpZnCSErEvI+Uf3LQ%22	https://devwork.vn/viec-lam/11019/data-engineer-up-to-1-month-joining-bonus	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11019/data-engineer-up-to-1-month-joining-bonus.html	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:53	115350/115350	---MCZ	200	added ('OK')	text/html	etag:%221c296-8te2TDB0Uf8621V3js42/fobVhA%22	https://devwork.vn/viec-lam/10924/data-analyst-(onsite-tan-binh)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/10924/data-analyst-(onsite-tan-binh).html	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:57	112687/112687	---MCZ	200	added ('OK')	text/html	etag:%221b82f-uRXSYHwnL2B4x5wxFmbfoe/cuhU%22	https://devwork.vn/viec-lam/10922/data-analytics	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/10922/data-analytics.html	(from https://devwork.vn/viec-lam/11826/data-analyst-remote-100percent_la)
17:37:57	119068/119068	---M--	200	added ('OK')	image/png	etag:W/%221d11c-18b8e20a9b9%22	https://devwork.vn/share_job/devwork-hot-job-8.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/share_job/devwork-hot-job-8.png	(from https://devwork.vn/viec-lam/11783/ai-engineer-onsite-lang-ha_la)
17:37:58	99451/99451	---MCZ	200	added ('OK')	text/html	etag:%221847b-hUsXLc6T4bSeJnr82pkHtPO64jU%22	https://devwork.vn/viec-lam/11690/test-new	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11690/test-new.html	(from https://devwork.vn/viec-lam/11783/ai-engineer-onsite-lang-ha_la)
17:37:58	118541/118541	---M--	200	added ('OK')	image/png	etag:W/%221cf0d-18b8e20a9b9%22	https://devwork.vn/share_job/devwork-hot-job-10.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/share_job/devwork-hot-job-10.png	(from https://devwork.vn/viec-lam/11737/middle-backend-engineer-(onsite-minh-khai))
17:37:59	113317/113317	---MCZ	200	added ('OK')	text/html	etag:%221baa5-hde0aNqGr3MZXJxneNT6wPyShyM%22	https://devwork.vn/viec-lam/11707/python-developer-(onsite-hai-ba-trung)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11707/python-developer-(onsite-hai-ba-trung).html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:37:59	110792/110792	---MCZ	200	added ('OK')	text/html	etag:%221b0c8-BdMI86VYHXhE1kHq7GKLxIuPRuU%22	https://devwork.vn/viec-lam/11727/senior-python-developer-(remote)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11727/senior-python-developer-(remote).html	(from https://devwork.vn/viec-lam/11896/data-engineer-remote_la)
17:38:00	32569/32569	---MCZ	200	added ('OK')	text/html	etag:%227f39-2p7oHNwVpp7b6iyEJIcZvVBWnZg%22	https://devwork.vn/cong-ty/403/cong-ty-co-phan-phat-trien-nhan-luc-va-thuong-mai-quoc-te-yuki	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/403/cong-ty-co-phan-phat-trien-nhan-luc-va-thuong-mai-quoc-te-yuki.html	(from https://devwork.vn/viec-lam/11669/backend-developer)
17:38:00	39835/39835	---MCZ	200	added ('OK')	text/html	etag:%229b9b-mvDuSiH4ER7TM2qj6wjRn8q8YlM%22	https://devwork.vn/cong-ty/278/cong-ty-tnhh-nissan-automotive-technology-viet-nam	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/278/cong-ty-tnhh-nissan-automotive-technology-viet-nam.html	(from https://devwork.vn/viec-lam/11126/python-developer)
17:38:01	124990/124990	---MCZ	200	added ('OK')	text/html	etag:%221e83e-CcTaGxEfkZompRCrba+DF7UqpJ4%22	https://devwork.vn/viec-lam/11827/oracle-erp-solution-lead-consultant-remote-100percent_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11827/oracle-erp-solution-lead-consultant-remote-100percent_la.html	(from https://devwork.vn/viec-lam/11125/pho-phong-phat-trien-phan-mem)
17:38:02	104181/104181	---MCZ	200	added ('OK')	text/html	etag:%22196f5-hHcrRGr+SRCHHjmYpyYwO1+5ucM%22	https://devwork.vn/viec-lam/11720/typescript-developer-_remote-100percent	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11720/typescript-developer-_remote-100percent.html	(from https://devwork.vn/viec-lam/11125/pho-phong-phat-trien-phan-mem)
17:38:02	44678/44678	---MCZ	200	added ('OK')	text/html	etag:%22ae86-pKrNUmn/yFEByqD7nWG4amAi7dk%22	https://devwork.vn/cong-ty/18/cong-ty-tnhh-cong-nghe-asilla-viet-nam	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/18/cong-ty-tnhh-cong-nghe-asilla-viet-nam.html	(from https://devwork.vn/viec-lam/11501/data-scientist)
17:38:02	120930/120930	---M--	200	added ('OK')	image/png	etag:W/%221d862-18b8e20a9b9%22	https://devwork.vn/share_job/devwork-hot-job-3.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/share_job/devwork-hot-job-3.png	(from https://devwork.vn/viec-lam/11875/tester-be-onsite-pham-hung-_la)
17:38:02	74607/74607	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:03%20GMT	https://devwork.vn/cong-ty/11938/cong-ty-co-phan-dich-vu-golf-viet-nam	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/11938/cong-ty-co-phan-dich-vu-golf-viet-nam	(from https://devwork.vn/viec-lam/11843/manual-tester)
17:38:03	74679/74679	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:03%20GMT	https://devwork.vn/viec-lam/11848/qc-onsite-quang-trung_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11848/qc-onsite-quang-trung_la	(from https://devwork.vn/viec-lam/11808/qc-(manual-tester)-onsite-nha-be)
17:38:03	74683/74683	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:03%20GMT	https://devwork.vn/viec-lam/11790/qc-(onsite-q1q7-ho-chi-minh)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11790/qc-(onsite-q1q7-ho-chi-minh)	(from https://devwork.vn/viec-lam/11808/qc-(manual-tester)-onsite-nha-be)
17:38:03	74671/74671	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:03%20GMT	https://devwork.vn/viec-lam/11760/qc-(onsite-q7)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11760/qc-(onsite-q7)	(from https://devwork.vn/viec-lam/11808/qc-(manual-tester)-onsite-nha-be)
17:38:04	74563/74563	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:04%20GMT	https://devwork.vn/cong-ty/456/etstech	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/456/etstech	(from https://devwork.vn/viec-lam/11806/test-lead)
17:38:05	74633/74633	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:05%20GMT	https://devwork.vn/cong-ty/410/cong-ty-cp-cong-nghe-trustify	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/410/cong-ty-cp-cong-nghe-trustify	(from https://devwork.vn/viec-lam/11682/performance-test-engineer)
17:38:05	74614/74614	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:05%20GMT	https://devwork.vn/cong-ty/388/logigear-viet-nam-ha-noi-branch	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/388/logigear-viet-nam-ha-noi-branch	(from https://devwork.vn/viec-lam/11614/japanese-test-lead)
17:38:05	74763/74763	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:05%20GMT	https://devwork.vn/viec-lam/11751/process-quality-assurance	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11751/process-quality-assurance	(from https://devwork.vn/viec-lam/11229/qa-manager-sign-bonus-1-thang-luong-cho-uv-onboard-thang-11)
17:38:06	74636/74636	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:06%20GMT	https://devwork.vn/cong-ty/89/cong-ty-co-phan-ung-dung-phan-mem-mobio-viet-nam.	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/89/cong-ty-co-phan-ung-dung-phan-mem-mobio-viet-nam	(from https://devwork.vn/viec-lam/11646/presales-consultant)
17:38:06	74612/74612	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:06%20GMT	https://devwork.vn/cong-ty/13876/appota	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/13876/appota	(from https://devwork.vn/viec-lam/11570/sale-leader-(ota-network))
17:38:07	74696/74696	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:07%20GMT	https://devwork.vn/viec-lam/11650/pho-giam-doc-marketing-(linh-vuc-cong-nghe-phan-mem-outsource)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11650/pho-giam-doc-marketing-(linh-vuc-cong-nghe-phan-mem-outsource)	(from https://devwork.vn/viec-lam/11570/sale-leader-(ota-network))
17:38:07	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2008%20Nov%202023%2010:38:07%20GMT	https://static.devworks.jp/images/companies/logo/cong-ty-tnhh-cong-nghe-rikai-1638983391.jpg	C:/My%20Web%20Sites/FE-RA/static.devworks.jp/images/companies/logo/cong-ty-tnhh-cong-nghe-rikai-1638983391.343.delayed	(from https://devwork.vn/viec-lam/11570/sale-leader-(ota-network))
17:38:08	74660/74660	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:08%20GMT	https://devwork.vn/viec-lam/11633/thuc-tap-sinh-truyen-thong	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11633/thuc-tap-sinh-truyen-thong	(from https://devwork.vn/viec-lam/11570/sale-leader-(ota-network))
17:38:08	74653/74653	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:08%20GMT	https://devwork.vn/viec-lam/11577/marketing-executive	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11577/marketing-executive	(from https://devwork.vn/viec-lam/11570/sale-leader-(ota-network))
17:38:08	74655/74655	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:08%20GMT	https://devwork.vn/viec-lam/11504/truyen-thong-noi-bo	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11504/truyen-thong-noi-bo	(from https://devwork.vn/viec-lam/11570/sale-leader-(ota-network))
17:38:09	74604/74604	---MCZ	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2008%20Nov%202023%2010:38:09%20GMT	https://devwork.vn/cong-ty/363/vnext-global	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/363/vnext-global	(from https://devwork.vn/viec-lam/11505/sales-account-manager)
17:38:19	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Wed,%2008%20Nov%202023%2010:38:12%20GMT	https://devwork.vn/cong-ty/312/cong-ty-tnhh-tech-town	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/312/cong-ty-tnhh-tech-town	(from https://devwork.vn/viec-lam/11287/sale-manager)
17:38:19	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Wed,%2008%20Nov%202023%2010:38:19%20GMT	https://devwork.vn/viec-lam/11375/sales-executive	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11375/sales-executive.html	(from https://devwork.vn/viec-lam/11894/thuc-tap-sinh-sales-thi-truong-nhat-ban)
17:38:19	1881/1881	---MCZ	500	error ('RuntimeError')	text/html	date:Wed,%2008%20Nov%202023%2010:38:19%20GMT	https://devwork.vn/viec-lam/11460/nvkd-tieng-nhat-(parttimefulltime)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11460/nvkd-tieng-nhat-(parttimefulltime).html	(from https://devwork.vn/viec-lam/11894/thuc-tap-sinh-sales-thi-truong-nhat-ban)
17:38:24	30583/30583	---MCZ	200	added ('OK')	text/html	etag:%227777-hrmaxexXuPt5zU0d9zXcwv2jqJw%22	https://devwork.vn/cong-ty/16340/apero	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/16340/apero.html	(from https://devwork.vn/viec-lam/11252/business-development-excutive)
17:38:24	33900/33900	---MCZ	200	added ('OK')	text/html	etag:%22846c-WdbEmH+JHFJbqgNg3FY6RXMtAI0%22	https://devwork.vn/cong-ty/167/cong-ty-co-phan-cong-nghe-va-thuong-mai-vimetech	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/167/cong-ty-co-phan-cong-nghe-va-thuong-mai-vimetech.html	(from https://devwork.vn/viec-lam/11146/tuyen-nhan-vien-kinh-doanh-phan-mem)
17:38:25	118573/118573	---MCZ	200	added ('OK')	text/html	etag:%221cf2d-s96HbXQ9ao885RHiSN+0H8m+paU%22	https://devwork.vn/cong-ty/4505/cong-ty-co-phan-devwork	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/4505/cong-ty-co-phan-devwork.html	(from https://devwork.vn/viec-lam/10891/sale-lead)
17:38:25	36047/36047	---MCZ	200	added ('OK')	text/html	etag:%228ccf-mXl9Wx6R7vgV2cZrEGvrht9nHnY%22	https://devwork.vn/cong-ty/4508/savvycom	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/4508/savvycom.html	(from https://devwork.vn/viec-lam/10211/business-development-manager)
17:38:26	113204/113204	---MCZ	200	added ('OK')	text/html	etag:%221ba34-YmIEu8nSEYYRtkHzq79jXa9x/VM%22	https://devwork.vn/viec-lam/11841/sales-executive-(dollar400-dollar500)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11841/sales-executive-(dollar400-dollar500).html	(from https://devwork.vn/viec-lam/2865/nhan-vien-kinh-doanh)
17:38:27	106642/106642	---MCZ	200	added ('OK')	text/html	etag:%221a092-sSnMnTMayLSch2nZ7/+h1XqWf1Y%22	https://devwork.vn/viec-lam/11867/senior-flutter-remote_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11867/senior-flutter-remote_la.html	(from https://devwork.vn/viec-lam/11722/mobile(-iosandroid)-_-remote-100percent)
17:38:27	106527/106527	---MCZ	200	added ('OK')	text/html	etag:%221a01f-o3Y23cS9tdF7lFBPePQFeb2spjI%22	https://devwork.vn/viec-lam/11866/junior-flutter-remote_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11866/junior-flutter-remote_la.html	(from https://devwork.vn/viec-lam/11722/mobile(-iosandroid)-_-remote-100percent)
17:38:28	106540/106540	---MCZ	200	added ('OK')	text/html	etag:%221a02c-iNAqq7IwFSCSpuGdKcVElb3eGPU%22	https://devwork.vn/viec-lam/11828/flutter-developer-(hybrid)_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11828/flutter-developer-(hybrid)_la.html	(from https://devwork.vn/viec-lam/11722/mobile(-iosandroid)-_-remote-100percent)
17:38:29	106708/106708	---MCZ	200	added ('OK')	text/html	etag:%221a0d4-vQWyvyB56Y0kPZLTk6DUcaig+Ho%22	https://devwork.vn/viec-lam/11825/flutter-developer-remote_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11825/flutter-developer-remote_la.html	(from https://devwork.vn/viec-lam/11722/mobile(-iosandroid)-_-remote-100percent)
17:38:30	107348/107348	---MCZ	200	added ('OK')	text/html	etag:%221a354-ck59iyvybHfE42M8NucnRwWRfKY%22	https://devwork.vn/viec-lam/11819/flutter-developer-(remote)_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11819/flutter-developer-(remote)_la.html	(from https://devwork.vn/viec-lam/11722/mobile(-iosandroid)-_-remote-100percent)
17:38:31	107980/107980	---MCZ	200	added ('OK')	text/html	etag:%221a5cc-hq1KZSmUvwhggAbvB5sw0lt9m8E%22	https://devwork.vn/viec-lam/11768/flutter-developer-(onsite-da-nang)_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11768/flutter-developer-(onsite-da-nang)_la.html	(from https://devwork.vn/viec-lam/11722/mobile(-iosandroid)-_-remote-100percent)
17:38:31	106918/106918	---MCZ	200	added ('OK')	text/html	etag:%221a1a6-uTUwRDfg3ex2g2wKz9rQWD78h7c%22	https://devwork.vn/viec-lam/11678/flutter-developer-(remote)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11678/flutter-developer-(remote).html	(from https://devwork.vn/viec-lam/11711/mobile-developer-(onsite-lang-ha)_la)
17:38:32	31094/31094	---MCZ	200	added ('OK')	text/html	etag:%227976-iyAyTl+iIFQgBbw4l8rVUoklOM0%22	https://devwork.vn/cong-ty/375/cong-ty-tnhh-daoukiwoom-innovation	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/375/cong-ty-tnhh-daoukiwoom-innovation.html	(from https://devwork.vn/viec-lam/11582/middle-mobile-trading-securities-developer-(androidios))
17:38:32	30250/30250	---MCZ	200	added ('OK')	text/html	etag:%22762a-buVNWOjlwxcK69pUVqVE/VWh0l4%22	https://devwork.vn/cong-ty/349/zensho-ha-noi-system-center	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/349/zensho-ha-noi-system-center.html	(from https://devwork.vn/viec-lam/11509/tuyen-dev-android-co-tren-2-nam-kinh-nghiem)
17:38:33	49732/49732	---MCZ	200	added ('OK')	text/html	etag:%22c244-rYZWEPpREBgebql1bZQcjd+u3e8%22	https://devwork.vn/cong-ty/276/cong-ty-cp-gmo-finacial-holdings	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/276/cong-ty-cp-gmo-finacial-holdings.html	(from https://devwork.vn/viec-lam/11286/midsenior-mobile-(-androidios)_thu-viec-100percent-luong-n1-n4-thuong-pass-thu-viec-5m)
17:38:34	36143/36143	---MCZ	200	added ('OK')	text/html	etag:%228d2f-wCiRTGXdItaWUFYiJcCmFGX0J8k%22	https://devwork.vn/cong-ty/18799/tohsoft	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/18799/tohsoft.html	(from https://devwork.vn/viec-lam/10048/senior-android-dev)
17:38:34	29584/29584	---MCZ	200	added ('OK')	text/html	etag:%227390-7acH3X8hA24XOWxKWQaSQHNkiKg%22	https://devwork.vn/cong-ty/460/cong-ty-cp-dau-tu-va-thuong-mai-ha-noi	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/460/cong-ty-cp-dau-tu-va-thuong-mai-ha-noi.html	(from https://devwork.vn/viec-lam/11831/chuyen-vien-phat-trien-phan-mem)
17:38:35	104996/104996	---MCZ	200	added ('OK')	text/html	etag:%2219a24-1ZZOG2Fzl19+VPzPC4SxHPlPgFM%22	https://devwork.vn/viec-lam/11852/c++-developer-(remote)_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11852/c++-developer-(remote)_la.html	(from https://devwork.vn/viec-lam/11831/chuyen-vien-phat-trien-phan-mem)
17:38:35	113111/113111	---MCZ	200	added ('OK')	text/html	etag:%221b9d7-qYUzo8FaH/YsCyRPC4nsz5PgTbo%22	https://devwork.vn/viec-lam/11844/c-developer-remote_la	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11844/c-developer-remote_la.html	(from https://devwork.vn/viec-lam/11831/chuyen-vien-phat-trien-phan-mem)
17:38:36	105022/105022	---MCZ	200	added ('OK')	text/html	etag:%2219a3e-mX7jGFJaM9d5e4j/J46H3rbr+WI%22	https://devwork.vn/viec-lam/11824/c++-developer-(onsite-cau-giay)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11824/c++-developer-(onsite-cau-giay).html	(from https://devwork.vn/viec-lam/11831/chuyen-vien-phat-trien-phan-mem)
17:38:36	28408/28408	---MCZ	200	added ('OK')	text/html	etag:%226ef8-kfgOiiM6n9mia779QeiexjCefNw%22	https://devwork.vn/cong-ty/2/hachinet	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/2/hachinet.html	(from https://devwork.vn/viec-lam/11881/php-wordpress-developer-(remote)-hcn)
17:38:39	107441/107441	---MCZ	200	added ('OK')	text/html	etag:%221a3b1-3b3Vp1NZ8Y/Ph41bv6oPTHB1u3Y%22	https://devwork.vn/viec-lam/11882/senior-reactjs-developer-(remote)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11882/senior-reactjs-developer-(remote).html	(from https://devwork.vn/viec-lam/11879/fullstack-php-vuejs-reactjs-hybrid_la)
17:38:40	105717/105717	---MCZ	200	added ('OK')	text/html	etag:%2219cf5-0aQhSXkenpClrJImd+BYR9haymQ%22	https://devwork.vn/viec-lam/11862/php-developer-(onsite-trung-kinh)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11862/php-developer-(onsite-trung-kinh).html	(from https://devwork.vn/viec-lam/11888/senior-php-(onsite-tan-binh)_la)
17:38:40	105825/105825	---MCZ	200	added ('OK')	text/html	etag:%2219d61-bhTdQdZlTmWqXIrsgUD6ZgpgYL4%22	https://devwork.vn/viec-lam/11842/php-developer-onsite-quan-1	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11842/php-developer-onsite-quan-1.html	(from https://devwork.vn/viec-lam/11888/senior-php-(onsite-tan-binh)_la)
17:38:40	106635/106635	---MCZ	200	added ('OK')	text/html	etag:%221a08b-26Uz8mSkdJV+b/LZwQkQfb8pNCc%22	https://devwork.vn/viec-lam/11840/php-(laravel)-onsite-q1-hcm	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11840/php-(laravel)-onsite-q1-hcm.html	(from https://devwork.vn/viec-lam/11888/senior-php-(onsite-tan-binh)_la)
17:38:40	35188/35188	---MCZ	200	added ('OK')	text/html	etag:%228974-HxSpn77iupNH8Nxx9Rv6Y83Sr/Y%22	https://devwork.vn/cong-ty/243/lamo-technology-consulting	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/243/lamo-technology-consulting.html	(from https://devwork.vn/viec-lam/11053/brse_php)
17:38:41	113112/113112	---MCZ	200	added ('OK')	text/html	etag:%221b9d8-gNvLgNJ7INHd76W+m82HhncXOTs%22	https://devwork.vn/viec-lam/11276/vh-golang-leader-(remote)	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11276/vh-golang-leader-(remote).html	(from https://devwork.vn/viec-lam/11839/golang-developer-remote_la)
17:38:41	112543/112543	---MCZ	200	added ('OK')	text/html	etag:%221b79f-Jnkb6NoIKZaRTpd1xon0Ud77r70%22	https://devwork.vn/viec-lam/11159/golang-engineer-(remote)-singapore	C:/My%20Web%20Sites/FE-RA/devwork.vn/viec-lam/11159/golang-engineer-(remote)-singapore.html	(from https://devwork.vn/viec-lam/11839/golang-developer-remote_la)
17:38:42	36119/36119	---MCZ	200	added ('OK')	text/html	etag:%228d17-Hp2ku/YZQFvm8sn5P9MwG/3H21M%22	https://devwork.vn/cong-ty/458/stack-tech-company-limited	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/458/stack-tech-company-limited.html	(from https://devwork.vn/viec-lam/11813/backend-golang-developer)
17:38:42	102393/102393	---M--	200	added ('OK')	image/png	etag:W/%2218ff9-18b8e20a9b9%22	https://devwork.vn/share_job/devwork-hot-job-11.png	C:/My%20Web%20Sites/FE-RA/devwork.vn/share_job/devwork-hot-job-11.png	(from https://devwork.vn/viec-lam/11649/golang-developer-(remote))
17:38:42	28946/28946	---MCZ	200	added ('OK')	text/html	etag:%227112-Cmdr3BEtjPNokH4kGODdQ466iqY%22	https://devwork.vn/cong-ty/367/cong-ty-cp-suntek	C:/My%20Web%20Sites/FE-RA/devwork.vn/cong-ty/367/cong-ty-cp-suntek.html	(from https://devwork.vn/viec-lam/11541/senior-backend-developer)
